,Item Name,Date,Average Price,Total Trade Volume,High Price Trade Volume,Low Price Trade Volume,Average High Price,Average Low Price,,
1843,Dagannoth bones,2023-03-23 6:40,9685.261128,337,330,7,9689,9509,,
1844,Dagannoth bones,2023-03-23 6:45,9509,14,0,14,,9509,,
1845,Dagannoth bones,2023-03-23 6:50,9674.517241,2610,2400,210,9689,9509,,
1846,Dagannoth bones,2023-03-23 6:55,9509,596,0,596,,9509,,
1847,Dagannoth bones,2023-03-23 7:00,9509,165,0,165,,9509,,
1848,Dagannoth bones,2023-03-23 7:05,9509,256,0,256,,9509,,
1849,Dagannoth bones,2023-03-23 7:10,9658.39897,1747,1450,297,9689,9509,,
1850,Dagannoth bones,2023-03-23 7:15,9509,358,0,358,,9509,,
1851,Dagannoth bones,2023-03-23 7:20,9509,1144,0,1144,,9509,,
1852,Dagannoth bones,2023-03-23 7:25,9509,251,0,251,,9509,,
1853,Dagannoth bones,2023-03-23 7:30,9509,81,0,81,,9509,,
1854,Dagannoth bones,2023-03-23 7:35,9581.580645,248,100,148,9689,9509,,
1855,Dagannoth bones,2023-03-23 7:40,9509.333333,540,2,538,9599,9509,,
1856,Dagannoth bones,2023-03-23 7:45,9541.42236,161,58,103,9599,9509,,
1857,Dagannoth bones,2023-03-23 7:50,9509,227,0,227,,9509,,
1858,Dagannoth bones,2023-03-23 7:55,9509,509,0,509,,9509,,
1859,Dagannoth bones,2023-03-23 8:00,9509,254,0,254,,9509,,
1860,Dagannoth bones,2023-03-23 8:05,9509,76,0,76,,9509,,
1861,Dagannoth bones,2023-03-23 8:10,9510.404063,443,1,442,9689,9510,,
1862,Dagannoth bones,2023-03-23 8:15,9571,178,61,117,9688,9510,,
1863,Dagannoth bones,2023-03-23 8:20,9510,390,0,390,,9510,,
1864,Dagannoth bones,2023-03-23 8:25,9509,110,0,110,,9509,,
1865,Dagannoth bones,2023-03-23 8:30,9509,27,0,27,,9509,,
1866,Dagannoth bones,2023-03-23 8:35,9552.157895,285,100,185,9632,9509,,
1867,Dagannoth bones,2023-03-23 8:40,9676,210,210,0,9676,,,
1868,Dagannoth bones,2023-03-23 8:45,9509,17,0,17,,9509,,
1869,Dagannoth bones,2023-03-23 8:50,9509,581,0,581,,9509,,
1870,Dagannoth bones,2023-03-23 8:55,9662.287187,679,627,52,9675,9509,,
1871,Dagannoth bones,2023-03-23 9:00,9508,613,0,613,,9508,,
1872,Dagannoth bones,2023-03-23 9:05,9508,26,0,26,,9508,,
1873,Dagannoth bones,2023-03-23 9:10,9508,280,0,280,,9508,,
1874,Dagannoth bones,2023-03-23 9:15,9508,75,0,75,,9508,,
1875,Dagannoth bones,2023-03-23 9:20,9508,225,0,225,,9508,,
1876,Dagannoth bones,2023-03-23 9:25,9508,121,0,121,,9508,,
1877,Dagannoth bones,2023-03-23 9:30,9508,161,0,161,,9508,,
1878,Dagannoth bones,2023-03-23 9:35,9508,177,0,177,,9508,,
1879,Dagannoth bones,2023-03-23 9:40,9508,46,0,46,,9508,,
1880,Dagannoth bones,2023-03-23 9:45,9797.271028,428,424,4,9800,9508,,
1881,Dagannoth bones,2023-03-23 9:50,9692.39271,1454,751,703,9865,9508,,
1882,Dagannoth bones,2023-03-23 9:55,9508,34,0,34,,9508,,
1883,Dagannoth bones,2023-03-23 10:00,9508,46,0,46,,9508,,
1884,Dagannoth bones,2023-03-23 10:05,9602.15041,1343,514,829,9754,9508,,
1885,Dagannoth bones,2023-03-23 10:10,9778.80292,137,100,37,9879,9508,,
1886,Dagannoth bones,2023-03-23 10:15,9520.412698,63,46,17,9525,9508,,
1887,Dagannoth bones,2023-03-23 10:20,9509,223,0,223,,9509,,
1888,Dagannoth bones,2023-03-23 10:25,9509,132,0,132,,9509,,
1889,Dagannoth bones,2023-03-23 10:30,9509,20,0,20,,9509,,
1890,Dagannoth bones,2023-03-23 10:35,9509,230,0,230,,9509,,
1891,Dagannoth bones,2023-03-23 10:40,9509,2,0,2,,9509,,
1892,Dagannoth bones,2023-03-23 10:45,9509,77,0,77,,9509,,
1893,Dagannoth bones,2023-03-23 10:50,9509,182,0,182,,9509,,
1894,Dagannoth bones,2023-03-23 10:55,9765.392491,293,201,92,9880,9515,,
1895,Dagannoth bones,2023-03-23 11:00,9800.311891,513,401,112,9880,9515,,
1896,Dagannoth bones,2023-03-23 11:05,9515,155,0,155,,9515,,
1897,Dagannoth bones,2023-03-23 11:10,9530.755396,139,6,133,9880,9515,,
1898,Dagannoth bones,2023-03-23 11:15,9515,166,0,166,,9515,,
1899,Dagannoth bones,2023-03-23 11:20,9515,222,0,222,,9515,,
1900,Dagannoth bones,2023-03-23 11:25,9562.937788,434,57,377,9880,9515,,
1901,Dagannoth bones,2023-03-23 11:30,9515,275,0,275,,9515,,
1902,Dagannoth bones,2023-03-23 11:35,9515,62,0,62,,9515,,
1903,Dagannoth bones,2023-03-23 11:40,9515,116,0,116,,9515,,
1904,Dagannoth bones,2023-03-23 11:45,9516,39,0,39,,9516,,
1905,Dagannoth bones,2023-03-23 11:50,9515,88,0,88,,9515,,
1906,Dagannoth bones,2023-03-23 11:55,9515,10,0,10,,9515,,
1907,Dagannoth bones,2023-03-23 12:00,9515,316,0,316,,9515,,
1908,Dagannoth bones,2023-03-23 12:05,9515,7,0,7,,9515,,
1909,Dagannoth bones,2023-03-23 12:10,9515,64,0,64,,9515,,
1910,Dagannoth bones,2023-03-23 12:15,9763.29932,147,100,47,9880,9515,,
1911,Dagannoth bones,2023-03-23 12:20,9515,67,0,67,,9515,,
1912,Dagannoth bones,2023-03-23 12:25,9515,195,0,195,,9515,,
1913,Dagannoth bones,2023-03-23 12:30,9515,55,0,55,,9515,,
1914,Dagannoth bones,2023-03-23 12:35,9835.738137,569,500,69,9880,9515,,
1915,Dagannoth bones,2023-03-23 12:40,9517.5,146,1,145,9880,9515,,
1916,Dagannoth bones,2023-03-23 12:45,9597.392777,443,100,343,9880,9515,,
1917,Dagannoth bones,2023-03-23 12:50,9515,35,0,35,,9515,,
1918,Dagannoth bones,2023-03-23 12:55,9515,14,0,14,,9515,,
1919,Dagannoth bones,2023-03-23 13:00,9880,350,350,0,9880,,,
1920,Dagannoth bones,2023-03-23 13:05,9515,120,0,120,,9515,,
1921,Dagannoth bones,2023-03-23 13:10,9515,19,0,19,,9515,,
1922,Dagannoth bones,2023-03-23 13:15,9515,197,0,197,,9515,,
1923,Dagannoth bones,2023-03-23 13:20,9515,4,0,4,,9515,,
1924,Dagannoth bones,2023-03-23 13:25,9515,24,0,24,,9515,,
1925,Dagannoth bones,2023-03-23 13:30,9732.719298,57,34,23,9880,9515,,
1926,Dagannoth bones,2023-03-23 13:35,9515,163,0,163,,9515,,
1927,Dagannoth bones,2023-03-23 13:40,9515,94,0,94,,9515,,
1928,Dagannoth bones,2023-03-23 13:45,9515,69,0,69,,9515,,
1929,Dagannoth bones,2023-03-23 13:50,9515,119,0,119,,9515,,
1930,Dagannoth bones,2023-03-23 13:55,9519,418,0,418,,9519,,
1931,Dagannoth bones,2023-03-23 14:00,9520,116,0,116,,9520,,
1932,Dagannoth bones,2023-03-23 14:05,9515,75,0,75,,9515,,
1933,Dagannoth bones,2023-03-23 14:10,9515,210,0,210,,9515,,
1934,Dagannoth bones,2023-03-23 14:15,9865.849711,2076,2001,75,9879,9515,,
1935,Dagannoth bones,2023-03-23 14:20,9515,38,0,38,,9515,,
1936,Dagannoth bones,2023-03-23 14:25,9515,1,0,1,,9515,,
1937,Dagannoth bones,2023-03-23 14:30,9515,6,0,6,,9515,,
1938,Dagannoth bones,2023-03-23 14:35,9515,53,0,53,,9515,,
1939,Dagannoth bones,2023-03-23 14:40,9518,355,0,355,,9518,,
1940,Dagannoth bones,2023-03-23 14:45,9515,177,0,177,,9515,,
1941,Dagannoth bones,2023-03-23 14:50,9522.307692,156,1,155,9880,9520,,
1942,Dagannoth bones,2023-03-23 14:55,9526,403,0,403,,9526,,
1943,Dagannoth bones,2023-03-23 15:00,9521,6,0,6,,9521,,
1944,Dagannoth bones,2023-03-23 15:05,9530,88,0,88,,9530,,
1945,Dagannoth bones,2023-03-23 15:10,9531,186,0,186,,9531,,
1946,Dagannoth bones,2023-03-23 15:15,9531,79,0,79,,9531,,
1947,Dagannoth bones,2023-03-23 15:20,9833.389381,113,100,13,9874,9521,,
1948,Dagannoth bones,2023-03-23 15:25,9521,80,0,80,,9521,,
1949,Dagannoth bones,2023-03-23 15:30,9521,4,0,4,,9521,,
1950,Dagannoth bones,2023-03-23 15:35,9521,1,0,1,,9521,,
1951,Dagannoth bones,2023-03-23 15:40,9526,30,0,30,,9526,,
1952,Dagannoth bones,2023-03-23 15:45,9844.975155,322,300,22,9868,9531,,
1953,Dagannoth bones,2023-03-23 15:50,9815.66805,1205,1000,205,9873,9536,,
1954,Dagannoth bones,2023-03-23 15:55,9541,115,0,115,,9541,,
1955,Dagannoth bones,2023-03-23 16:00,9546,197,0,197,,9546,,
1956,Dagannoth bones,2023-03-23 16:05,9868,80,80,0,9868,,,
1957,Dagannoth bones,2023-03-23 16:10,9556,175,0,175,,9556,,
1958,Dagannoth bones,2023-03-23 16:15,9740.830409,171,101,70,9862,9566,,
1959,Dagannoth bones,2023-03-23 16:20,9856,30,30,0,9856,,,
1960,Dagannoth bones,2023-03-23 16:25,9571,701,0,701,,9571,,
1961,Dagannoth bones,2023-03-23 16:30,9576,76,0,76,,9576,,
1962,Dagannoth bones,2023-03-23 16:35,9576,27,0,27,,9576,,
1963,Dagannoth bones,2023-03-23 16:40,9521,11,0,11,,9521,,
1964,Dagannoth bones,2023-03-23 16:45,9519,451,0,451,,9519,,
1965,Dagannoth bones,2023-03-23 16:50,9879.824887,7321,7260,61,9879,9978,,
1966,Dagannoth bones,2023-03-23 16:55,9936,419,0,419,,9936,,
1967,Dagannoth bones,2023-03-23 17:00,9593,156,0,156,,9593,,
1968,Dagannoth bones,2023-03-23 17:05,9535,25,0,25,,9535,,
1969,Dagannoth bones,2023-03-23 17:10,9545,107,0,107,,9545,,
1970,Dagannoth bones,2023-03-23 17:15,9547,188,0,188,,9547,,
1971,Dagannoth bones,2023-03-23 17:20,9515,2,0,2,,9515,,
1972,Dagannoth bones,2023-03-23 17:25,9511,771,0,771,,9511,,
1973,Dagannoth bones,2023-03-23 17:30,9617,418,0,418,,9617,,
1974,Dagannoth bones,2023-03-23 17:35,9978,446,0,446,,9978,,
1975,Dagannoth bones,2023-03-23 17:40,9953,56,0,56,,9953,,
1976,Dagannoth bones,2023-03-23 17:45,9546.138889,108,21,87,9700,9509,,
1977,Dagannoth bones,2023-03-23 17:50,9541.169811,53,8,45,9694,9514,,
1978,Dagannoth bones,2023-03-23 17:55,9509,384,0,384,,9509,,
1979,Dagannoth bones,2023-03-23 18:00,9510,187,0,187,,9510,,
1980,Dagannoth bones,2023-03-23 18:05,9666.289474,38,31,7,9700,9517,,
1981,Dagannoth bones,2023-03-23 18:10,10476,361,0,361,,10476,,
1982,Dagannoth bones,2023-03-23 18:15,10476,195,0,195,,10476,,
1983,Dagannoth bones,2023-03-23 18:20,10476,48,0,48,,10476,,
1984,Dagannoth bones,2023-03-23 18:25,10476,330,0,330,,10476,,
1985,Dagannoth bones,2023-03-23 18:30,9607,450,0,450,,9607,,
1986,Dagannoth bones,2023-03-23 18:35,9510,124,0,124,,9510,,
1987,Dagannoth bones,2023-03-23 18:40,9510,1033,0,1033,,9510,,
1988,Dagannoth bones,2023-03-23 18:45,9649.726577,523,400,123,9693,9509,,
1989,Dagannoth bones,2023-03-23 18:50,9511,117,0,117,,9511,,
1990,Dagannoth bones,2023-03-23 18:55,9514,229,0,229,,9514,,
1991,Dagannoth bones,2023-03-23 19:00,9509,322,0,322,,9509,,
1992,Dagannoth bones,2023-03-23 19:05,9514,66,0,66,,9514,,
1993,Dagannoth bones,2023-03-23 19:10,9576,140,20,120,9978,9509,,
1994,Dagannoth bones,2023-03-23 19:15,9514,26,0,26,,9514,,
1995,Dagannoth bones,2023-03-23 19:20,9519,435,0,435,,9519,,
1996,Dagannoth bones,2023-03-23 19:25,9529,55,0,55,,9529,,
1997,Dagannoth bones,2023-03-23 19:30,9538,293,0,293,,9538,,
1998,Dagannoth bones,2023-03-23 19:35,9548,17,0,17,,9548,,
1999,Dagannoth bones,2023-03-23 19:40,9553,129,0,129,,9553,,
2000,Dagannoth bones,2023-03-23 19:45,9931.097324,1233,1113,120,9971,9561,,
2001,Dagannoth bones,2023-03-23 19:50,9568,268,0,268,,9568,,
2002,Dagannoth bones,2023-03-23 19:55,9574,645,0,645,,9574,,
2003,Dagannoth bones,2023-03-23 20:00,9597.285714,84,64,20,9603,9579,,
2004,Dagannoth bones,2023-03-23 20:05,9549,285,0,285,,9549,,
2005,Dagannoth bones,2023-03-23 20:10,9650.981061,528,50,478,9603,9656,,
2006,Dagannoth bones,2023-03-23 20:15,9509,380,0,380,,9509,,
2007,Dagannoth bones,2023-03-23 20:20,9893.601266,158,35,123,9597,9978,,
2008,Dagannoth bones,2023-03-23 20:25,9978,2,0,2,,9978,,
2009,Dagannoth bones,2023-03-23 20:30,11061.61272,346,200,146,11849,9983,,
2010,Dagannoth bones,2023-03-23 20:35,10002.93985,266,1,265,11842,9996,,
2011,Dagannoth bones,2023-03-23 20:40,10009,305,0,305,,10009,,
2012,Dagannoth bones,2023-03-23 20:45,11642.55172,725,650,75,11830,10018,,
2013,Dagannoth bones,2023-03-23 20:50,10934.42446,139,70,69,11821,10035,,
2014,Dagannoth bones,2023-03-23 20:55,10353.92308,403,70,333,11814,10047,,
2015,Dagannoth bones,2023-03-23 21:00,11784.28169,213,210,3,11809,10054,,
2016,Dagannoth bones,2023-03-23 21:05,10056,202,0,202,,10056,,
2017,Dagannoth bones,2023-03-23 21:10,11211.77358,53,35,18,11800,10068,,
2018,Dagannoth bones,2023-03-23 21:15,10033,12775,0,12775,,10033,,
2019,Dagannoth bones,2023-03-23 21:20,10276.74539,271,30,241,11793,10088,,
2020,Dagannoth bones,2023-03-23 21:25,10097,74,0,74,,10097,,
2021,Dagannoth bones,2023-03-23 21:30,10227,441,0,441,,10227,,
2022,Dagannoth bones,2023-03-23 21:35,10251,107,0,107,,10251,,
2023,Dagannoth bones,2023-03-23 21:40,10262,50,0,50,,10262,,
2024,Dagannoth bones,2023-03-23 21:45,10268,152,0,152,,10268,,
2025,Dagannoth bones,2023-03-23 21:50,11380.34146,205,150,55,11786,10274,,
2026,Dagannoth bones,2023-03-23 21:55,10517,155,0,155,,10517,,
2027,Dagannoth bones,2023-03-23 22:00,10300.12183,197,13,184,10500,10286,,
2028,Dagannoth bones,2023-03-23 22:05,9982,480,0,480,,9982,,
2029,Dagannoth bones,2023-03-23 22:10,9995.543408,311,212,99,10000,9986,,
2030,Dagannoth bones,2023-03-23 22:15,9978,24,0,24,,9978,,
2031,Dagannoth bones,2023-03-23 22:20,9982.369759,4365,1122,3243,9995,9978,,
2032,Dagannoth bones,2023-03-23 22:25,9666,254,0,254,,9666,,
2033,Dagannoth bones,2023-03-23 22:30,9671,82,0,82,,9671,,
2034,Dagannoth bones,2023-03-23 22:35,9676,554,0,554,,9676,,
2035,Dagannoth bones,2023-03-23 22:40,9679,35,0,35,,9679,,
2036,Dagannoth bones,2023-03-23 22:45,9676,208,0,208,,9676,,
2037,Dagannoth bones,2023-03-23 22:50,9673,61,0,61,,9673,,
2038,Dagannoth bones,2023-03-23 22:55,9666,13,0,13,,9666,,
2039,Dagannoth bones,2023-03-23 23:00,9827.474331,2279,2000,279,9850,9666,,
2040,Dagannoth bones,2023-03-23 23:05,9666,252,0,252,,9666,,
2041,Dagannoth bones,2023-03-23 23:10,9739.655172,58,24,34,9844,9666,,
2042,Dagannoth bones,2023-03-23 23:15,9666,185,0,185,,9666,,
2043,Dagannoth bones,2023-03-23 23:20,9666,224,0,224,,9666,,
2044,Dagannoth bones,2023-03-23 23:25,9666.115254,295,1,294,9700,9666,,
2045,Dagannoth bones,2023-03-23 23:30,9666,218,0,218,,9666,,
2046,Dagannoth bones,2023-03-23 23:35,9666,318,0,318,,9666,,
2047,Dagannoth bones,2023-03-23 23:40,9693.075247,2937,2840,97,9694,9666,,
2048,Dagannoth bones,2023-03-23 23:45,9666,17,0,17,,9666,,
2049,Dagannoth bones,2023-03-23 23:50,9666,149,0,149,,9666,,
2050,Dagannoth bones,2023-03-23 23:55,9666,9,0,9,,9666,,
2051,Dagannoth bones,2023-03-24 0:00,9667.085973,221,10,211,9690,9666,,
2052,Dagannoth bones,2023-03-24 0:05,9801.760428,935,738,197,9838,9666,,
2053,Dagannoth bones,2023-03-24 0:10,9823.5709,1622,1368,254,9848,9692,,
2054,Dagannoth bones,2023-03-24 0:15,9775.162455,554,100,454,9844,9760,,
2055,Dagannoth bones,2023-03-24 0:20,9760,288,0,288,,9760,,
2056,Dagannoth bones,2023-03-24 0:25,9760,336,0,336,,9760,,
2057,Dagannoth bones,2023-03-24 0:30,9760,402,0,402,,9760,,
2058,Dagannoth bones,2023-03-24 0:35,9778.305085,177,36,141,9850,9760,,
2059,Dagannoth bones,2023-03-24 0:40,9760,232,0,232,,9760,,
2060,Dagannoth bones,2023-03-24 0:45,9817.377049,1098,700,398,9850,9760,,
2061,Dagannoth bones,2023-03-24 0:50,9760,792,0,792,,9760,,
2062,Dagannoth bones,2023-03-24 0:55,9778.00823,972,148,824,9856,9764,,
2063,Dagannoth bones,2023-03-24 1:00,9801.796034,353,54,299,10000,9766,,
2064,Dagannoth bones,2023-03-24 1:05,9773,587,0,587,,9773,,
2065,Dagannoth bones,2023-03-24 1:10,9761,193,0,193,,9761,,
2066,Dagannoth bones,2023-03-24 1:15,9884,471,0,471,,9884,,
2067,Dagannoth bones,2023-03-24 1:20,9964,6755,0,6755,,9964,,
2068,Dagannoth bones,2023-03-24 1:25,9769,63,0,63,,9769,,
2069,Dagannoth bones,2023-03-24 1:30,9784.693878,196,76,120,9800,9775,,
2070,Dagannoth bones,2023-03-24 1:35,9749,773,0,773,,9749,,
2071,Dagannoth bones,2023-03-24 1:40,9679,10,0,10,,9679,,
2072,Dagannoth bones,2023-03-24 1:45,9795.841924,291,281,10,9800,9679,,
2073,Dagannoth bones,2023-03-24 1:50,9680,4,0,4,,9680,,
2074,Dagannoth bones,2023-03-24 1:55,9680,1040,0,1040,,9680,,
2075,Dagannoth bones,2023-03-24 2:00,9680,800,0,800,,9680,,
2076,Dagannoth bones,2023-03-24 2:05,9680,366,0,366,,9680,,
2077,Dagannoth bones,2023-03-24 2:10,9680,39,0,39,,9680,,
2078,Dagannoth bones,2023-03-24 2:15,9680,286,0,286,,9680,,
2079,Dagannoth bones,2023-03-24 2:20,9766.314152,643,500,143,9791,9680,,
2080,Dagannoth bones,2023-03-24 2:25,9680.172973,185,1,184,9712,9680,,
2081,Dagannoth bones,2023-03-24 2:30,9680,2,0,2,,9680,,
2082,Dagannoth bones,2023-03-24 2:35,9680,109,0,109,,9680,,
2083,Dagannoth bones,2023-03-24 2:40,9680,30,0,30,,9680,,
2084,Dagannoth bones,2023-03-24 2:45,9789.712644,1218,1162,56,9795,9680,,
2085,Dagannoth bones,2023-03-24 2:50,9693.896552,58,31,27,9706,9680,,
2086,Dagannoth bones,2023-03-24 2:55,9680,560,0,560,,9680,,
2087,Dagannoth bones,2023-03-24 3:00,9684.385965,114,25,89,9700,9680,,
2088,Dagannoth bones,2023-03-24 3:05,9699.198646,443,405,38,9701,9680,,
2089,Dagannoth bones,2023-03-24 3:10,9680,164,0,164,,9680,,
2090,Dagannoth bones,2023-03-24 3:15,9681.410853,129,7,122,9706,9680,,
2091,Dagannoth bones,2023-03-24 3:20,9752.361809,1393,1120,273,9770,9680,,
2092,Dagannoth bones,2023-03-24 3:25,9778.475967,853,700,153,9800,9680,,
2093,Dagannoth bones,2023-03-24 3:30,9680,35,0,35,,9680,,
2094,Dagannoth bones,2023-03-24 3:35,9692.8,110,88,22,9696,9680,,
2095,Dagannoth bones,2023-03-24 3:40,9680,320,0,320,,9680,,
2096,Dagannoth bones,2023-03-24 3:45,9680,849,0,849,,9680,,
2097,Dagannoth bones,2023-03-24 3:50,9680,118,0,118,,9680,,
2098,Dagannoth bones,2023-03-24 3:55,9680,48,0,48,,9680,,
2099,Dagannoth bones,2023-03-24 4:00,9680,46,0,46,,9680,,
2100,Dagannoth bones,2023-03-24 4:05,9680,970,0,970,,9680,,
2101,Dagannoth bones,2023-03-24 4:10,9701.89441,161,141,20,9705,9680,,
2102,Dagannoth bones,2023-03-24 4:15,9680,134,0,134,,9680,,
2103,Dagannoth bones,2023-03-24 4:20,9680,22,0,22,,9680,,
2104,Dagannoth bones,2023-03-24 4:25,9680,594,0,594,,9680,,
2105,Dagannoth bones,2023-03-24 4:30,9680,19,0,19,,9680,,
2106,Dagannoth bones,2023-03-24 4:35,9680,192,0,192,,9680,,
2107,Dagannoth bones,2023-03-24 4:40,9679,2023,0,2023,,9679,,
2108,Dagannoth bones,2023-03-24 4:45,9679,218,0,218,,9679,,
2109,Dagannoth bones,2023-03-24 4:50,9679,26,0,26,,9679,,
2110,Dagannoth bones,2023-03-24 4:55,9682.227273,704,49,655,9712,9680,,
2111,Dagannoth bones,2023-03-24 5:00,9693.846154,169,51,118,9712,9686,,
2112,Dagannoth bones,2023-03-24 5:05,9683.359504,242,3,239,9712,9683,,
2113,Dagannoth bones,2023-03-24 5:10,9679.169231,195,1,194,9712,9679,,
2114,Dagannoth bones,2023-03-24 5:15,9679,113,0,113,,9679,,
2115,Dagannoth bones,2023-03-24 5:20,9704.934211,608,71,537,9712,9704,,
2116,Dagannoth bones,2023-03-24 5:25,9679.4125,80,1,79,9712,9679,,
2117,Dagannoth bones,2023-03-24 5:30,9794.477169,438,13,425,9712,9797,,
2118,Dagannoth bones,2023-03-24 5:35,9697.591549,71,40,31,9712,9679,,
2119,Dagannoth bones,2023-03-24 5:40,9679,154,0,154,,9679,,
2120,Dagannoth bones,2023-03-24 5:45,9679,76,0,76,,9679,,
2121,Dagannoth bones,2023-03-24 5:50,9679,150,0,150,,9679,,
2122,Dagannoth bones,2023-03-24 5:55,9679,106,0,106,,9679,,
2123,Dagannoth bones,2023-03-24 6:00,9679,396,0,396,,9679,,
2124,Dagannoth bones,2023-03-24 6:05,9679,165,0,165,,9679,,
2125,Dagannoth bones,2023-03-24 6:10,9679.622909,777,44,733,9690,9679,,
2126,Dagannoth bones,2023-03-24 6:15,9687.1,250,75,175,9706,9679,,
2127,Dagannoth bones,2023-03-24 6:20,9691.184874,119,58,61,9704,9679,,
2128,Dagannoth bones,2023-03-24 6:25,9679.362637,182,2,180,9712,9679,,
2129,Dagannoth bones,2023-03-24 6:30,9679,44,0,44,,9679,,
2130,Dagannoth bones,2023-03-24 6:35,9679,25,0,25,,9679,,
2131,Dagannoth bones,2023-03-24 6:40,9688,99,27,72,9712,9679,,
2132,Dagannoth bones,2023-03-24 6:45,9687.782609,759,202,557,9712,9679,,
2133,Dagannoth bones,2023-03-24 6:50,9679,73,0,73,,9679,,
2134,Dagannoth bones,2023-03-24 6:55,9679,121,0,121,,9679,,
2135,Dagannoth bones,2023-03-24 7:00,9679,296,0,296,,9679,,
2136,Dagannoth bones,2023-03-24 7:05,9679,2,0,2,,9679,,
2137,Dagannoth bones,2023-03-24 7:10,9679,72,0,72,,9679,,
2138,Dagannoth bones,2023-03-24 7:15,9709.042105,380,352,28,9710,9697,,
2139,Dagannoth bones,2023-03-24 7:20,9688,101,0,101,,9688,,
2140,Dagannoth bones,2023-03-24 7:25,9678,986,0,986,,9678,,
2141,Dagannoth bones,2023-03-24 7:30,9672,665,0,665,,9672,,
2142,Dagannoth bones,2023-03-24 7:35,9666,208,0,208,,9666,,
2143,Dagannoth bones,2023-03-24 7:40,9666,275,0,275,,9666,,
2144,Dagannoth bones,2023-03-24 7:45,9681.091858,479,150,329,9712,9667,,
2145,Dagannoth bones,2023-03-24 7:50,9666.096828,599,2,597,9695,9666,,
2146,Dagannoth bones,2023-03-24 7:55,9639.809524,63,2,61,9695,9638,,
2147,Dagannoth bones,2023-03-24 8:00,9523.602941,544,40,504,9695,9510,,
2148,Dagannoth bones,2023-03-24 8:05,9510,141,0,141,,9510,,
2149,Dagannoth bones,2023-03-24 8:10,9510,193,0,193,,9510,,
2150,Dagannoth bones,2023-03-24 8:15,9510,208,0,208,,9510,,
2151,Dagannoth bones,2023-03-24 8:20,9510,58,0,58,,9510,,
2152,Dagannoth bones,2023-03-24 8:25,9600.686275,102,50,52,9695,9510,,
2153,Dagannoth bones,2023-03-24 8:30,9510,18,0,18,,9510,,
2154,Dagannoth bones,2023-03-24 8:35,9510,222,0,222,,9510,,
2155,Dagannoth bones,2023-03-24 8:40,9510,267,0,267,,9510,,
2156,Dagannoth bones,2023-03-24 8:45,9623.800198,1011,587,424,9706,9510,,
2157,Dagannoth bones,2023-03-24 8:50,9510,101,0,101,,9510,,
2158,Dagannoth bones,2023-03-24 8:55,9576.921569,255,100,155,9676,9513,,
2159,Dagannoth bones,2023-03-24 9:00,9517,600,0,600,,9517,,
2160,Dagannoth bones,2023-03-24 9:05,9579.668235,425,72,353,9681,9559,,
2161,Dagannoth bones,2023-03-24 9:10,9510,36,0,36,,9510,,
2162,Dagannoth bones,2023-03-24 9:15,9511,387,0,387,,9511,,
2163,Dagannoth bones,2023-03-24 9:20,9510,24,0,24,,9510,,
2164,Dagannoth bones,2023-03-24 9:25,9510,194,0,194,,9510,,
2165,Dagannoth bones,2023-03-24 9:30,9554.37299,311,150,161,9602,9510,,
2166,Dagannoth bones,2023-03-24 9:35,9510,253,0,253,,9510,,
2167,Dagannoth bones,2023-03-24 9:40,9510,214,0,214,,9510,,
2168,Dagannoth bones,2023-03-24 9:45,9539.535256,312,95,217,9607,9510,,
2169,Dagannoth bones,2023-03-24 9:50,9647.361702,47,16,31,9712,9614,,
2170,Dagannoth bones,2023-03-24 9:55,9570,3,2,1,9600,9510,,
2171,Dagannoth bones,2023-03-24 10:00,9510,67,0,67,,9510,,
2172,Dagannoth bones,2023-03-24 10:05,9539.672316,354,70,284,9656,9511,,
2173,Dagannoth bones,2023-03-24 10:10,9707,252,252,0,9707,,,
2174,Dagannoth bones,2023-03-24 10:15,9510,188,0,188,,9510,,
2175,Dagannoth bones,2023-03-24 10:20,9510,219,0,219,,9510,,
2176,Dagannoth bones,2023-03-24 10:25,9766.077273,1760,1688,72,9777,9510,,
2177,Dagannoth bones,2023-03-24 10:30,9522,33,0,33,,9522,,
2178,Dagannoth bones,2023-03-24 10:35,9510,104,0,104,,9510,,
2179,Dagannoth bones,2023-03-24 10:40,9510,664,0,664,,9510,,
2180,Dagannoth bones,2023-03-24 10:45,9510,140,0,140,,9510,,
2181,Dagannoth bones,2023-03-24 10:50,9557.080925,346,49,297,9600,9550,,
2182,Dagannoth bones,2023-03-24 10:55,9692.051948,231,39,192,9712,9688,,
2183,Dagannoth bones,2023-03-24 11:00,9621.241379,58,11,47,9712,9600,,
2184,Dagannoth bones,2023-03-24 11:05,9600,94,0,94,,9600,,
2185,Dagannoth bones,2023-03-24 11:10,9600,16,0,16,,9600,,
2186,Dagannoth bones,2023-03-24 11:15,9600,176,0,176,,9600,,
2187,Dagannoth bones,2023-03-24 11:20,9600,82,0,82,,9600,,
2188,Dagannoth bones,2023-03-24 11:25,9535,329,0,329,,9535,,
2189,Dagannoth bones,2023-03-24 11:30,9514,40,0,40,,9514,,
2190,Dragon bones,2023-03-23 5:10,3300.347934,55476,13755,41721,3356,3282,,
2191,Dragon bones,2023-03-23 5:15,3303.82698,17524,4400,13124,3357,3286,,
2192,Dragon bones,2023-03-23 5:20,3307.065119,4177,849,3328,3323,3303,,
2193,Dragon bones,2023-03-23 5:25,3327.559135,4439,1674,2765,3345,3317,,
